REPO_PATH: code_lists/medications/diabetes/non_insulin_dm_meds_dmd.csv
SITE_URL: https://exeter-diabetes.github.io/sde-sw-framework/code_lists/medications/diabetes/non_insulin_dm_meds_dmd.csv/
GITHUB_URL: https://github.com/Exeter-Diabetes/sde-sw-framework/blob/dev/code_lists/medications/diabetes/non_insulin_dm_meds_dmd.csv
FILE_NAME: non_insulin_dm_meds_dmd.csv

CONTENT_START
dmd_code,term,drug_class_1,drug_class_2,drug_substance_1,drug_substance_2
38720111000001100,Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens (Pharmaram Ltd),GLP1,NA,Low-dose semaglutide,NA
38720211000001106,Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens (Pharmaram Ltd) 1 pre-filled disposable injection,GLP1,NA,Low-dose semaglutide,NA
900201000001103,Pramidex 500mg tablet,SU,NA,Tolbutamide,NA
8965301000001107,PRANDIN 1mg tablets,Glinide,NA,Repaglinide,NA
8965401000001104,PRANDIN 2mg tablets,Glinide,NA,Repaglinide,NA
8965201000001103,PRANDIN 500micrograms tablets,Glinide,NA,Repaglinide,NA
9308901000001106,Prandin (product),Glinide,NA,Repaglinide,NA
13186611000001105,Prandin 0.5mg tablets (Dowelhurst Ltd) (product),Glinide,NA,Repaglinide,NA
13186711000001101,Prandin 0.5mg tablets (Dowelhurst Ltd) 90 tablet (product),Glinide,NA,Repaglinide,NA
16225011000001106,Prandin 0.5mg tablets (Lexon (UK) Ltd) (product),Glinide,NA,Repaglinide,NA
16225111000001107,Prandin 0.5mg tablets (Lexon (UK) Ltd) 90 tablet (product),Glinide,NA,Repaglinide,NA
17420011000001100,Prandin 0.5mg tablets (Mawdsley-Brooks & Company Ltd) (product),Glinide,NA,Repaglinide,NA
17420111000001104,Prandin 0.5mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product),Glinide,NA,Repaglinide,NA
17420211000001105,Prandin 0.5mg tablets (Mawdsley-Brooks & Company Ltd) 90 tablet (product),Glinide,NA,Repaglinide,NA
17621611000001100,Prandin 0.5mg tablets (Necessity Supplies Ltd) (product),Glinide,NA,Repaglinide,NA
17621711000001109,Prandin 0.5mg tablets (Necessity Supplies Ltd) 90 tablet (product),Glinide,NA,Repaglinide,NA
10952411000001100,Prandin 0.5mg tablets (Novo Nordisk Ltd) (product),Glinide,NA,Repaglinide,NA
10952911000001108,Prandin 0.5mg tablets (Novo Nordisk Ltd) 30 tablet 2 x 15 tablets (product),Glinide,NA,Repaglinide,NA
10954311000001100,Prandin 0.5mg tablets (Novo Nordisk Ltd) 90 tablet 6 x 15 tablets (product),Glinide,NA,Repaglinide,NA
14753811000001102,Prandin 0.5mg tablets (Sigma Pharmaceuticals Plc) (product),Glinide,NA,Repaglinide,NA
14766311000001108,Prandin 0.5mg tablets (Sigma Pharmaceuticals Plc) 90 tablet (product),Glinide,NA,Repaglinide,NA
11765811000001100,Prandin 0.5mg tablets (Waymade Healthcare Plc) (product),Glinide,NA,Repaglinide,NA
11765911000001105,Prandin 0.5mg tablets (Waymade Healthcare Plc) 90 tablet (product),Glinide,NA,Repaglinide,NA
17622211000001109,Prandin 1mg tablets (Necessity Supplies Ltd) (product),Glinide,NA,Repaglinide,NA
17622411000001108,Prandin 1mg tablets (Necessity Supplies Ltd) 90 tablet (product),Glinide,NA,Repaglinide,NA
10956911000001107,Prandin 1mg tablets (Novo Nordisk Ltd) (product),Glinide,NA,Repaglinide,NA
10957211000001101,Prandin 1mg tablets (Novo Nordisk Ltd) 30 tablet 2 x 15 tablets (product),Glinide,NA,Repaglinide,NA
10957611000001104,Prandin 1mg tablets (Novo Nordisk Ltd) 90 tablet 6 x 15 tablets (product),Glinide,NA,Repaglinide,NA
14723311000001105,Prandin 1mg tablets (Sigma Pharmaceuticals Plc) (product),Glinide,NA,Repaglinide,NA
14723411000001103,Prandin 1mg tablets (Sigma Pharmaceuticals Plc) 90 tablet (product),Glinide,NA,Repaglinide,NA
11766011000001102,Prandin 1mg tablets (Waymade Healthcare Plc) (product),Glinide,NA,Repaglinide,NA
11766111000001101,Prandin 1mg tablets (Waymade Healthcare Plc) 90 tablet (product),Glinide,NA,Repaglinide,NA
17622711000001102,Prandin 2mg tablets (Necessity Supplies Ltd) (product),Glinide,NA,Repaglinide,NA
17622811000001105,Prandin 2mg tablets (Necessity Supplies Ltd) 90 tablet (product),Glinide,NA,Repaglinide,NA
10957811000001100,Prandin 2mg tablets (Novo Nordisk Ltd) (product),Glinide,NA,Repaglinide,NA
10957911000001105,Prandin 2mg tablets (Novo Nordisk Ltd) 90 tablet 6 x 15 tablets (product),Glinide,NA,Repaglinide,NA
14723511000001104,Prandin 2mg tablets (Sigma Pharmaceuticals Plc) (product),Glinide,NA,Repaglinide,NA
14723711000001109,Prandin 2mg tablets (Sigma Pharmaceuticals Plc) 90 tablet (product),Glinide,NA,Repaglinide,NA
11766211000001107,Prandin 2mg tablets (Waymade Healthcare Plc) (product),Glinide,NA,Repaglinide,NA
11766311000001104,Prandin 2mg tablets (Waymade Healthcare Plc) 90 tablet (product),Glinide,NA,Repaglinide,NA
12885901000001105,Qtern,DPP4,SGLT2,Saxagliptin,Dapagliflozin
33682311000001103,Qtern 5mg/10mg tablets (AstraZeneca UK Ltd) (product),DPP4,SGLT2,Saxagliptin,Dapagliflozin
33682411000001105,Qtern 5mg/10mg tablets (AstraZeneca UK Ltd) 28 tablet 2 x 14 tablets (product),DPP4,SGLT2,Saxagliptin,Dapagliflozin
2700101000001102,Rastinon,SU,NA,Tolbutamide,NA
327101000001107,Rastinon 500mg tablet,SU,NA,Tolbutamide,NA
3047301000001104,Romozin,TZD,NA,Troglitazone,NA
3047001000001102,Romozin 200mg tablet,TZD,NA,Troglitazone,NA
3047101000001101,Romozin 300mg tablet,TZD,NA,Troglitazone,NA
3047201000001108,Romozin 400mg tablet,TZD,NA,Troglitazone,NA
229191000001101,Rybelsus (product),GLP1,NA,Oral semaglutide,NA
45476811000001105,Rybelsus 1.5mg tablets (Novo Nordisk Ltd) (product),GLP1,NA,Oral semaglutide,NA
45476911000001100,Rybelsus 1.5mg tablets (Novo Nordisk Ltd) 30 tablet (product),GLP1,NA,Oral semaglutide,NA
38732411000001108,Rybelsus 14mg tablets (Novo Nordisk Ltd),GLP1,NA,Oral semaglutide,NA
38732511000001107,Rybelsus 14mg tablets (Novo Nordisk Ltd) 30 tablet 3 x 10 tablets,GLP1,NA,Oral semaglutide,NA
43168411000001107,Rybelsus 14mg tablets (Pharmaram Ltd),GLP1,NA,Oral semaglutide,NA
43168511000001106,Rybelsus 14mg tablets (Pharmaram Ltd) 30 tablet,GLP1,NA,Oral semaglutide,NA
38731811000001101,Rybelsus 3mg tablets (Novo Nordisk Ltd),GLP1,NA,Oral semaglutide,NA
38731911000001106,Rybelsus 3mg tablets (Novo Nordisk Ltd) 30 tablet 3 x 10 tablets,GLP1,NA,Oral semaglutide,NA
43167711000001102,Rybelsus 3mg tablets (Pharmaram Ltd),GLP1,NA,Oral semaglutide,NA
43167811000001105,Rybelsus 3mg tablets (Pharmaram Ltd) 30 tablet (product),GLP1,NA,Oral semaglutide,NA
45477511000001109,Rybelsus 4mg tablets (Novo Nordisk Ltd),GLP1,NA,Oral semaglutide,NA
45477611000001108,Rybelsus 4mg tablets (Novo Nordisk Ltd) 30 tablet,GLP1,NA,Oral semaglutide,NA
38732111000001103,Rybelsus 7mg tablets (Novo Nordisk Ltd),GLP1,NA,Oral semaglutide,NA
38732211000001109,Rybelsus 7mg tablets (Novo Nordisk Ltd) 30 tablet 3 x 10 tablets,GLP1,NA,Oral semaglutide,NA
43168211000001108,Rybelsus 7mg tablets (Pharmaram Ltd) (product),GLP1,NA,Oral semaglutide,NA
43168311000001100,Rybelsus 7mg tablets (Pharmaram Ltd) 30 tablet,GLP1,NA,Oral semaglutide,NA
45477811000001107,Rybelsus 9mg tablets (Novo Nordisk Ltd),GLP1,NA,Oral semaglutide,NA
45477911000001102,Rybelsus 9mg tablets (Novo Nordisk Ltd) 30 tablet (product),GLP1,NA,Oral semaglutide,NA
12909801000001107,Saxenda,GLP1,NA,Liraglutide,NA
38379411000001103,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd),GLP1,NA,Liraglutide,NA
38379511000001104,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd) 5 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
33747711000001102,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),GLP1,NA,Liraglutide,NA
38529711000001107,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) 3 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
33747911000001100,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) 5 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
42173511000001100,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Pharmaram Ltd),GLP1,NA,Liraglutide,NA
42173711000001105,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Pharmaram Ltd) 3 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
42173611000001101,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Pharmaram Ltd) 5 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
3899101000001103,Starlix,Glinide,NA,Nateglinide,NA
9565701000001102,Starlix (product),Glinide,NA,Nateglinide,NA
3898901000001109,Starlix 120mg tablet,Glinide,NA,Nateglinide,NA
13205311000001109,Starlix 120mg tablets (Dowelhurst Ltd) (product),Glinide,NA,Nateglinide,NA
13205411000001102,Starlix 120mg tablets (Dowelhurst Ltd) 84 tablet (product),Glinide,NA,Nateglinide,NA
18155911000001101,Starlix 120mg tablets (Mawdsley-Brooks & Company Ltd) (product),Glinide,NA,Nateglinide,NA
18156011000001109,Starlix 120mg tablets (Mawdsley-Brooks & Company Ltd) 84 tablet (product),Glinide,NA,Nateglinide,NA
3651211000001105,Starlix 120mg tablets (Novartis Pharmaceuticals UK Ltd) (product),Glinide,NA,Nateglinide,NA
3651311000001102,Starlix 120mg tablets (Novartis Pharmaceuticals UK Ltd) 84 tablet 7 x 12 tablets (product),Glinide,NA,Nateglinide,NA
5414811000001105,Starlix 120mg tablets (PI) (Waymade Ltd) (product),Glinide,NA,Nateglinide,NA
5414911000001100,Starlix 120mg tablets (PI) (Waymade Ltd) 84 tablet 7 x 12 tablets (product),Glinide,NA,Nateglinide,NA
14400811000001105,Starlix 120mg tablets (Sigma Pharmaceuticals Plc) (product),Glinide,NA,Nateglinide,NA
14400911000001100,Starlix 120mg tablets (Sigma Pharmaceuticals Plc) 84 tablet (product),Glinide,NA,Nateglinide,NA
3899001000001104,Starlix 180mg tablet,Glinide,NA,Nateglinide,NA
3883511000001107,Starlix 180mg tablets (Novartis Pharmaceuticals UK Ltd) (product),Glinide,NA,Nateglinide,NA
3883611000001106,Starlix 180mg tablets (Novartis Pharmaceuticals UK Ltd) 84 tablet 7 x 12 tablets (product),Glinide,NA,Nateglinide,NA
5415211000001105,Starlix 180mg tablets (PI) (Waymade Ltd) (product),Glinide,NA,Nateglinide,NA
5415311000001102,Starlix 180mg tablets (PI) (Waymade Ltd) 84 tablet 7 x 12 tablets (product),Glinide,NA,Nateglinide,NA
14401211000001103,Starlix 180mg tablets (Sigma Pharmaceuticals Plc) (product),Glinide,NA,Nateglinide,NA
14401411000001104,Starlix 180mg tablets (Sigma Pharmaceuticals Plc) 84 tablet (product),Glinide,NA,Nateglinide,NA
3898801000001103,Starlix 60mg tablet,Glinide,NA,Nateglinide,NA
17455811000001101,Starlix 60mg tablets (Mawdsley-Brooks & Company Ltd) (product),Glinide,NA,Nateglinide,NA
17455911000001106,Starlix 60mg tablets (Mawdsley-Brooks & Company Ltd) 120 tablet (product),Glinide,NA,Nateglinide,NA
3650611000001102,Starlix 60mg tablets (Novartis Pharmaceuticals UK Ltd) (product),Glinide,NA,Nateglinide,NA
3650811000001103,Starlix 60mg tablets (Novartis Pharmaceuticals UK Ltd) 84 tablet 7 x 12 tablets (product),Glinide,NA,Nateglinide,NA
13282701000001100,Steglatro,SGLT2,NA,Ertugliflozin,NA
36515111000001107,Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd),SGLT2,NA,Ertugliflozin,NA
36515211000001101,Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd) 28 tablet 4 x 7 tablets,SGLT2,NA,Ertugliflozin,NA
36514811000001101,Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd),SGLT2,NA,Ertugliflozin,NA
36514911000001106,Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd) 28 tablet 4 x 7 tablets,SGLT2,NA,Ertugliflozin,NA
12282501000001104,SUKKARTO SR 1000mg m/r tablets,MFN,NA,Metformin,NA
12282401000001103,SUKKARTO SR 500mg m/r tablets,MFN,NA,Metformin,NA
12092001000001103,Sukkarto SR,MFN,NA,Metformin,NA
24568211000001104,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd) (product),MFN,NA,Metformin,NA
41554311000001100,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd) 28 tablet 2 x 14 tablets,MFN,NA,Metformin,NA
24568311000001107,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd) 56 tablet 4 x 14 tablets (product),MFN,NA,Metformin,NA
24568411000001100,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd) (product),MFN,NA,Metformin,NA
41554211000001108,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd) 28 tablet 2 x 14 tablets,MFN,NA,Metformin,NA
24568511000001101,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd) 56 tablet 4 x 14 tablets (product),MFN,NA,Metformin,NA
38238111000001109,Sukkarto SR 750mg tablets (Morningside Healthcare Ltd),MFN,NA,Metformin,NA
38238211000001103,Sukkarto SR 750mg tablets (Morningside Healthcare Ltd) 56 tablet 4 x 14 tablets,MFN,NA,Metformin,NA
13286701000001101,Suliqua,GLP1,INS,Lixisenatide,Basal insulin
36620611000001107,Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),GLP1,INS,Lixisenatide,Basal insulin
36620811000001106,Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi) 3 pre-filled disposable injection,GLP1,INS,Lixisenatide,Basal insulin
36618311000001109,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),GLP1,INS,Lixisenatide,Basal insulin
36618411000001102,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi) 3 pre-filled disposable injection,GLP1,INS,Lixisenatide,Basal insulin
12667301000001108,SYNJARDY 12.5mg/1000mg tablets,SGLT2,MFN,Empagliflozin,Metformin
12667101000001106,SYNJARDY 12.5mg/850mg tablets,SGLT2,MFN,Empagliflozin,Metformin
12666901000001106,SYNJARDY 5mg/1000mg tablets,SGLT2,MFN,Empagliflozin,Metformin
12666701000001109,SYNJARDY 5mg/850mg tablets,SGLT2,MFN,Empagliflozin,Metformin
12612401000001102,Synjardy,SGLT2,MFN,Empagliflozin,Metformin
30175711000001100,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd) (product),SGLT2,MFN,Empagliflozin,Metformin
30175911000001103,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd) 56 tablet 8 x 7 tablets (product),SGLT2,MFN,Empagliflozin,Metformin
37853211000001108,Synjardy 12.5mg/1000mg tablets (CST Pharma Ltd),SGLT2,MFN,Empagliflozin,Metformin
37853311000001100,Synjardy 12.5mg/1000mg tablets (CST Pharma Ltd) 60 tablet,SGLT2,MFN,Empagliflozin,Metformin
30175011000001102,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd) (product),SGLT2,MFN,Empagliflozin,Metformin
30175211000001107,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd) 56 tablet 8 x 7 tablets (product),SGLT2,MFN,Empagliflozin,Metformin
30174111000001100,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd) (product),SGLT2,MFN,Empagliflozin,Metformin
30174211000001106,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd) 56 tablet 8 x 7 tablets (product),SGLT2,MFN,Empagliflozin,Metformin
37852711000001109,Synjardy 5mg/1000mg tablets (CST Pharma Ltd),SGLT2,MFN,Empagliflozin,Metformin
37853011000001103,Synjardy 5mg/1000mg tablets (CST Pharma Ltd) 60 tablet,SGLT2,MFN,Empagliflozin,Metformin
30173411000001107,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd) (product),SGLT2,MFN,Empagliflozin,Metformin
30173611000001105,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd) 56 tablet 8 x 7 tablets (product),SGLT2,MFN,Empagliflozin,Metformin
2720001000001105,Tolanase,SU,NA,Tolazamide,NA
334101000001104,Tolanase 100mg tablet,SU,NA,Tolazamide,NA
404501000001108,Tolanase 250mg tablet,SU,NA,Tolazamide,NA
11167301000001108,TRAJENTA 5mg tablets,DPP4,NA,Linagliptin,NA
11075201000001105,Trajenta,DPP4,NA,Linagliptin,NA
19492811000001108,Trajenta 5mg tablets (Boehringer Ingelheim Ltd) (product),DPP4,NA,Linagliptin,NA
19492911000001103,Trajenta 5mg tablets (Boehringer Ingelheim Ltd) 28 tablet 4 x 7 tablets (product),DPP4,NA,Linagliptin,NA
37536011000001106,Trajenta 5mg tablets (CST Pharma Ltd),DPP4,NA,Linagliptin,NA
37536111000001107,Trajenta 5mg tablets (CST Pharma Ltd) 28 tablet,DPP4,NA,Linagliptin,NA
37536211000001101,Trajenta 5mg tablets (CST Pharma Ltd) 30 tablet,DPP4,NA,Linagliptin,NA
38170711000001108,Trajenta 5mg tablets (DE Pharmaceuticals),DPP4,NA,Linagliptin,NA
38170811000001100,Trajenta 5mg tablets (DE Pharmaceuticals) 28 tablet,DPP4,NA,Linagliptin,NA
38170911000001105,Trajenta 5mg tablets (DE Pharmaceuticals) 30 tablet,DPP4,NA,Linagliptin,NA
36893611000001103,Trajenta 5mg tablets (Pharmaram Ltd) (product),DPP4,NA,Linagliptin,NA
36893711000001107,Trajenta 5mg tablets (Pharmaram Ltd) 28 tablet (product),DPP4,NA,Linagliptin,NA
36893811000001104,Trajenta 5mg tablets (Pharmaram Ltd) 30 tablet (product),DPP4,NA,Linagliptin,NA
12539801000001109,TRULICITY 1.5mg/0.5mL soln for injection prefilled syringe,GLP1,NA,Dulaglutide,NA
12539401000001107,TRULICITY 1.5mg/0.5mL solution for injection prefilled pen,GLP1,NA,Dulaglutide,NA
12539601000001105,TRULICITY 750micrograms/0.5mL soln for inj prefilled syringe,GLP1,NA,Dulaglutide,NA
12539201000001108,TRULICITY 750micrograms/0.5mL soln for injection p/f pen,GLP1,NA,Dulaglutide,NA
12454301000001107,Trulicity,GLP1,NA,Dulaglutide,NA
28461011000001109,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),GLP1,NA,Dulaglutide,NA
28461111000001105,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) 4 pre-filled disposable injection,GLP1,NA,Dulaglutide,NA
41957611000001108,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Pharmaram Ltd),GLP1,NA,Dulaglutide,NA
41957811000001107,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Pharmaram Ltd) 4 pre-filled disposable injection,GLP1,NA,Dulaglutide,NA
28462311000001103,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),GLP1,NA,Dulaglutide,NA
28462511000001109,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) 4 pre-filled disposable injection,GLP1,NA,Dulaglutide,NA
43999411000001103,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens (Pharmaram Ltd) (product),GLP1,NA,Dulaglutide,NA
43999511000001104,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens (Pharmaram Ltd) 4 pre-filled disposable injection (product),GLP1,NA,Dulaglutide,NA
39232411000001104,Trulicity 3mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),GLP1,NA,Dulaglutide,NA
39232711000001105,Trulicity 3mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) 4 pre-filled disposable injection,GLP1,NA,Dulaglutide,NA
39232611000001101,Trulicity 4.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),GLP1,NA,Dulaglutide,NA
39233111000001103,Trulicity 4.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) 4 pre-filled disposable injection,GLP1,NA,Dulaglutide,NA
12666201000001101,VAMJU 30mg m/r tablets,SU,NA,Gliclazide,NA
12666301000001105,VAMJU 60mg m/r tablets,SU,NA,Gliclazide,NA
12232901000001100,Vamju,SU,NA,Gliclazide,NA
28420711000001107,Vamju 30mg modified-release tablets (AMCo) (product),SU,NA,Gliclazide,NA
28420811000001104,Vamju 30mg modified-release tablets (AMCo) 28 tablet 2 x 14 tablets (product),SU,NA,Gliclazide,NA
28421111000001100,Vamju 30mg modified-release tablets (AMCo) 56 tablet 4 x 14 tablets (product),SU,NA,Gliclazide,NA
28420911000001109,Vamju 60mg modified-release tablets (AMCo) (product),SU,NA,Gliclazide,NA
28421011000001101,Vamju 60mg modified-release tablets (AMCo) 28 tablet 2 x 14 tablets (product),SU,NA,Gliclazide,NA
10380701000001106,VICTOZA 6mg/mL solution for injection prefilled pen 3mL,GLP1,NA,Liraglutide,NA
10363201000001107,Victoza,GLP1,NA,Liraglutide,NA
37512311000001104,Victoza 6mg/ml solution for injection 3ml pre-filled pen (Mawdsley-Brooks & Company Ltd),GLP1,NA,Liraglutide,NA
37512411000001106,Victoza 6mg/ml solution for injection 3ml pre-filled pen (Mawdsley-Brooks & Company Ltd) 2 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
37512511000001105,Victoza 6mg/ml solution for injection 3ml pre-filled pen (Mawdsley-Brooks & Company Ltd) 3 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
37708911000001104,Victoza 6mg/ml solution for injection 3ml pre-filled pen (Pilsco Ltd),GLP1,NA,Liraglutide,NA
37709011000001108,Victoza 6mg/ml solution for injection 3ml pre-filled pen (Pilsco Ltd) 2 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
15858611000001101,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),GLP1,NA,Liraglutide,NA
15858711000001105,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) 2 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
15859011000001103,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) 3 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
36904411000001107,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Originalis B.V.),GLP1,NA,Liraglutide,NA
36904711000001101,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Originalis B.V.) 3 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
42597011000001103,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pharmaram Ltd),GLP1,NA,Liraglutide,NA
42597111000001102,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pharmaram Ltd) 2 pre-filled disposable injection (product),GLP1,NA,Liraglutide,NA
28277811000001100,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc),GLP1,NA,Liraglutide,NA
28782811000001102,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc) 2 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
28277911000001105,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc) 3 pre-filled disposable injection,GLP1,NA,Liraglutide,NA
12177901000001103,VIPDOMET 12.5mg/1000mg tablets,DPP4,MFN,Alogliptin,Metformin
11978801000001105,Vipdomet,DPP4,MFN,Alogliptin,Metformin
38174611000001106,Vipdomet 12.5mg/1000mg tablets (DE Pharmaceuticals),DPP4,MFN,Alogliptin,Metformin
38174711000001102,Vipdomet 12.5mg/1000mg tablets (DE Pharmaceuticals) 56 tablet,DPP4,MFN,Alogliptin,Metformin
39239711000001104,Vipdomet 12.5mg/1000mg tablets (Ethigen Ltd),DPP4,MFN,Alogliptin,Metformin
39239811000001107,Vipdomet 12.5mg/1000mg tablets (Ethigen Ltd) 56 tablet,DPP4,MFN,Alogliptin,Metformin
